ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_PM1075	PubMLST	3471	GCA_022607705.1	Cronobacter sakazakii	wls2203	Cs_016; G4066	Unknown	Unknown		Food	Unknown	Food and Food Ingredients
ND_PM1076	PubMLST	3472	GCA_022607725.1	Cronobacter sakazakii	wls2200	Cs_015; G4051	Unknown	Unknown		Food	Unknown	Food and Food Ingredients
ND_PM1077	PubMLST	3473	GCA_022607765.1	Cronobacter sakazakii	wls2195	Cs_013; G4034	Unknown	Unknown		Food	Unknown	Food and Food Ingredients
ND_PM1078	PubMLST	3474	GCA_022607775.1	Cronobacter sakazakii	wls2188	Cs_012; G3989	Unknown	Unknown		Milk powder	Unknown	Food and Food Ingredients
ND_PM1080	PubMLST	3476	GCA_022607825.1	Cronobacter sakazakii	wls2178	Cs_009; G3946	China	Asia		Milk powder	Unknown	Food and Food Ingredients
ND_PM1081	PubMLST	3477	GCA_022607865.1	Cronobacter sakazakii	wls2176	Cs_008; G3943	China	Asia		Milk powder	Unknown	Food and Food Ingredients
ND_PM1082	PubMLST	3478	GCA_022607885.1	Cronobacter sakazakii	wls2170	Cs_005; G3879	Unknown	Unknown			Unknown	Unknown and Unclassified Sources
ND_PM1083	PubMLST	3479	GCA_022607895.1	Cronobacter sakazakii	wls2160	Cs_004; G2731	Unknown	Unknown		Clinical	Unknown	Clinical and Medical Samples
ND_PM1084	PubMLST	3512	GCA_022632035.1	Cronobacter sakazakii	FDA1140505-S039-006	PDT001271753.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1085	PubMLST	3513	GCA_022632095.1	Cronobacter sakazakii	FDA1140505-S042-008	PDT001271750.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1087	PubMLST	3519	GCA_022631755.1	Cronobacter sakazakii	FDA1140503-S022-007	PDT001271760.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1088	PubMLST	3523	GCA_022631935.1	Cronobacter sakazakii	FDA1140505-S042-005	PDT001271762.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1089	PubMLST	3525	GCA_022631675.1	Cronobacter sakazakii	FDA1140505-S042-001	PDT001271766.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1090	PubMLST	3527	GCA_022648965.1	Cronobacter sakazakii	70402496	PDT001274996.1	Unknown	Unknown	WI	Clinical	2022	Clinical and Medical Samples
ND_PM1091	PubMLST	3529	GCA_022670055.1	Cronobacter sakazakii	FDA1140503-S028-003	PDT001272031.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1092	PubMLST	3534	GCA_022677145.1	Cronobacter sakazakii	220009401	PDT001273744.1	USA	North America	MN	Environmental	2022	Environmental Samples
ND_PM1093	PubMLST	3535	GCA_022677165.1	Cronobacter sakazakii	2021N-4010	PDT001273748.1	USA	North America		Clinical	2022	Clinical and Medical Samples
ND_PM1095	PubMLST	3537	GCA_022676535.1	Cronobacter sakazakii	220009403	M-07-140J-5; PDT001273751.1; SRS12330681	USA	North America	MN	Food	2022	Food and Food Ingredients
ND_PM1096	PubMLST	3538	GCA_022676515.1	Cronobacter sakazakii	220009400	D-07-2942-3; PDT001273752.1; SRS12330678	USA	North America	MN	Food	2007	Food and Food Ingredients
ND_PM1097	PubMLST	3539	GCA_022677665.1	Cronobacter sakazakii	220009402	PDT001273898.1	USA	North America	MN	Food	2022	Food and Food Ingredients
ND_PM1098	PubMLST	3540	GCA_022680005.1	Cronobacter sakazakii	FDA1184729-S001-004	CFSAN121269; PDT001274295.1; SRS12347305	USA	North America	TN	Environmental	2022	Environmental Samples
ND_PM1099	PubMLST	3541	GCA_022680025.1	Cronobacter sakazakii	FDA1140511-S022-008	PDT001274296.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1101	PubMLST	3543	GCA_022679925.1	Cronobacter sakazakii	FDA1184729-S001-003	CFSAN121268; PDT001274300.1; SRS12347310	USA	North America	TN	Environmental	2022	Environmental Samples
ND_PM1102	PubMLST	3544	GCA_022679625.1	Cronobacter sakazakii	FDA1184729-S001-002	CFSAN121267; PDT001274301.1; SRS12347311	USA	North America	TN	Environmental	2022	Environmental Samples
ND_PM1103	PubMLST	3549	GCA_022679245.1	Cronobacter sakazakii	OSF121342	PDT001274331.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1104	PubMLST	3552	GCA_022679165.1	Cronobacter sakazakii	OSF121333	PDT001274334.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1105	PubMLST	3553	GCA_022679185.1	Cronobacter sakazakii	OSF121336	PDT001274335.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1106	PubMLST	3556	GCA_022679585.1	Cronobacter sakazakii	OSF121328	PDT001274338.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1107	PubMLST	3560	GCA_022679025.1	Cronobacter sakazakii	OSF121339	PDT001274344.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1108	PubMLST	3562	GCA_022679045.1	Cronobacter sakazakii	OSF121347	PDT001274343.1	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1110	PubMLST	3566	GCA_022956995.1	Cronobacter sakazakii	FDA1140511-S022-001	PDT001275795.1	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1111	PubMLST	3567	GCA_022917475.1	Cronobacter sakazakii	FDA1185607-S001-004	CFSAN121557; PDT001278395.1; SRS12451144	USA	North America	TN	Infant formula	2022	Food and Food Ingredients
ND_PM1113	PubMLST	3569	GCA_022880615.1	Cronobacter sakazakii	FDA1186619-S001-001	PDT001280652.1	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1114	PubMLST	3570	GCA_022880875.1	Cronobacter sakazakii	FDA1186618-S001-001	PDT001280646.1	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1115	PubMLST	3577	GCA_022997965.1	Cronobacter sakazakii	FDA1186908-S001-001	CFSAN121948; SRS12613999	USA	North America	MO	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1117	PubMLST	3579	GCA_023102035.1	Cronobacter sakazakii	WVDA_M07713_I2201097	I2201097_3; SRS12508182; WVDA_M07713_I2201097_3	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1119	PubMLST	3581	GCA_023239145.1	Cronobacter sakazakii	K5-TG1-2	SRS12855832	USA	North America		Cat Food	2022	Food and Food Ingredients
ND_PM1121	PubMLST	3592	GCA_023901335.1	Cronobacter sakazakii	2022N-4019	SRS13578160	USA	North America	USA	Clinical	2022	Clinical and Medical Samples
ND_PM1123	PubMLST	3594	GCA_023744875.1	Cronobacter sakazakii	FDA1169897-S006-003	CFSAN124371; SRS13408020	USA	North America	IA	Environmental	2022	Environmental Samples
ND_PM1125	PubMLST	3596	GCA_023903875.1	Cronobacter sakazakii	CFSAN019562	SRS726859	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1126	PubMLST	3597	GCA_023903055.1	Cronobacter sakazakii	CFSAN019563	SRS726860	USA	North America	WI	Environmental	2022	Environmental Samples
ND_PM1127	PubMLST	3598	GCA_023927265.1	Cronobacter sakazakii	FDA846689 32	CFSAN022614; FDA00008001; SRS722939	USA	North America	TX	environmental	2014	Environmental Samples
ND_PM1128	PubMLST	3599	GCA_023934385.1	Cronobacter sakazakii	FDA846689 55	CFSAN022615; FDA00008002; SRS722936	USA	North America	TX	environmental	2014	Environmental Samples
ND_PM1129	PubMLST	3600	GCA_023915545.1	Cronobacter sakazakii	FDA857333 84	CFSAN022618; FDA00008005; SRS722933	USA	North America	CA	environmental	2022	Environmental Samples
ND_PM1132	PubMLST	3603	GCA_007845755.1	Cronobacter sakazakii	Md27gN		USA	North America		Animal	2012	Animal and Biological Sources
ND_PM1134	PubMLST	3605	GCA_024227535.1	Cronobacter sakazakii	W516117	CFSAN125195; SRS13794458	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1138	PubMLST	3609	GCA_024228895.1	Cronobacter sakazakii	W516116	CFSAN125194; SRS13794456	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1139	PubMLST	3610	GCA_024228905.1	Cronobacter sakazakii	W516118	CFSAN125196; SRS13794452	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1140	PubMLST	3611	GCA_024226855.1	Cronobacter sakazakii	W516122	CFSAN125200; SRS13794453	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1141	PubMLST	3612	GCA_024228995.1	Cronobacter sakazakii	W516120	CFSAN125198; SRS13794451	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1142	PubMLST	3613	GCA_024226895.1	Cronobacter sakazakii	W516114	CFSAN125192; SRS13794450	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1143	PubMLST	3614	GCA_024145485.1	Cronobacter sakazakii	2022N-4006	SRS13709040	USA	North America		Clinical	2022	Clinical and Medical Samples
ND_PM1146	PubMLST	3617	GCA_023101995.1	Cronobacter sakazakii	WVDA_I2201097_1_2	I2201097_1_2; SRS12508181	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1147	PubMLST	3618	GCA_023185135.1	Cronobacter sakazakii	WVDA_I2201097_2	I2201097_2; SRS12508179	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1148	PubMLST	3619	GCA_023185275.1	Cronobacter sakazakii	WVDA_I2201097_3_2	I2201097_3_2; SRS12508184	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1149	PubMLST	3620	GCA_023102035.1	Cronobacter sakazakii	WVDA_I2201097_3	I2201097_3; SRS12508182	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1151	PubMLST	3622	GCA_023102095.1	Cronobacter sakazakii	WVDA_I2201309_2_3	I2201309_2_3; SRS12508187	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1152	PubMLST	3623	GCA_023102055.1	Cronobacter sakazakii	WVDA_I2201304_2_4	I2201304_2_4; SRS12508189	USA	North America	WV	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1154	PubMLST	3625	GCA_022997185.1	Cronobacter sakazakii	FDA1186908-S003-001	CFSAN121950; SRS12613994	USA	North America	MO	Infant formula	2022	Food and Food Ingredients
ND_PM1155	PubMLST	3626	GCA_022880755.1	Cronobacter sakazakii	FDA1186618-S006-001	CFSAN121762; SRS12541997	USA	North America	WV	Infant formula	2022	Food and Food Ingredients
ND_PM1156	PubMLST	3627	GCA_022880645.1	Cronobacter sakazakii	FDA1186618-S003-001	CFSAN121759; SRS12541999	USA	North America	WV	Infant formula	2022	Food and Food Ingredients
ND_PM1158	PubMLST	3629	GCA_022880735.1	Cronobacter sakazakii	FDA1186618-S004-001	CFSAN121760; SRS12541996	USA	North America	WV	Infant formula	2022	Food and Food Ingredients
ND_PM1160	PubMLST	3631	GCA_022917455.1	Cronobacter sakazakii	FDA1185607-S001-003	CFSAN121556; SRS12451148	USA	North America	TN	Infant formula	2022	Food and Food Ingredients
ND_PM1161	PubMLST	3632	GCA_022917495.1	Cronobacter sakazakii	FDA1185607-S001-001	CFSAN121554; SRS12451147	USA	North America	TN	Infant formula	2022	Food and Food Ingredients
ND_PM1162	PubMLST	3633	GCA_022917555.1	Cronobacter sakazakii	FDA1185607-S001-002	CFSAN121555; SRS12451146	USA	North America	TN	Infant formula	2022	Food and Food Ingredients
ND_PM1164	PubMLST	3635	GCA_023231675.1	Cronobacter sakazakii	K5-VR1-2	SRS12855836	USA	North America	NY	Food	2022	Food and Food Ingredients
ND_PM1166	PubMLST	3637	GCA_024256945.1	Cronobacter sakazakii	W516119	CFSAN125197; SRS13794454	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1167	PubMLST	3638	GCA_024148685.1	Cronobacter sakazakii	2021EL-1052c	SRS13709046	USA	North America		Powdered infant formula	2021	Food and Food Ingredients
ND_PM1168	PubMLST	3639	GCA_024132175.1	Cronobacter sakazakii	CFSAN019560	SRS726833	USA	North America	WI	Environmental	2014	Environmental Samples
ND_PM1169	PubMLST	3652	GCA_024612355.1	Cronobacter sakazakii	CFSAN125524	SRS14440451	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1170	PubMLST	3653	GCA_024603055.1	Cronobacter sakazakii	CFSAN125522	SRS14440452	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1171	PubMLST	3654	GCA_024732025.1	Cronobacter sakazakii	CFSAN125525	SRS14440453	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1173	PubMLST	3656	GCA_024602975.1	Cronobacter sakazakii	CFSAN125526	SRS14440454	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1174	PubMLST	3657	GCA_024731965.1	Cronobacter sakazakii	CFSAN125523	SRS14440455	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1175	PubMLST	3658	GCA_024603115.1	Cronobacter sakazakii	CFSAN125528	SRS14440457	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1177	PubMLST	3660		Cronobacter sakazakii	CFSAN126157	SRS14779410	USA	North America	WI	Food	2022	Food and Food Ingredients
ND_PM1178	PubMLST	3661		Cronobacter sakazakii	CFSAN126155	SRS14810693	USA	North America	WI	Food	2022	Food and Food Ingredients
ND_PM1179	PubMLST	3662		Cronobacter sakazakii	CFSAN126156	SRS14811790	USA	North America	WI	Food	2022	Food and Food Ingredients
ND_PM1187	PubMLST	3671	GCA_024814235.1	Cronobacter sakazakii	FDA1198263-S001-003	CFSAN125538; SRS14865887	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1188	PubMLST	3672	GCA_024818635.1	Cronobacter sakazakii	CFSAN126158	SRS14938864	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1189	PubMLST	3673	GCA_024819075.1	Cronobacter sakazakii	CFSAN126160	SRS14865735	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1191	PubMLST	3675	GCA_024815475.1	Cronobacter sakazakii	FDA1198263-S001-004	CFSAN125539; SRS14865890	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1194	PubMLST	3678	GCA_024860465.1	Cronobacter sakazakii	CFSAN126164	SRS14947528	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1195	PubMLST	3679	GCA_024871145.1	Cronobacter sakazakii	CFSAN126159	SRS14865734	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1196	PubMLST	3680	GCA_024933825.1	Cronobacter sakazakii	CFSAN126163	SRS14947529	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1197	PubMLST	3681	GCA_024931745.1	Cronobacter sakazakii	FDA1198966-S001-001	CFSAN126149; SRS14966508	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1200	PubMLST	3695		Cronobacter sakazakii	4530		Czech Republic	Europe		Food ingredient	2015	Food and Food Ingredients
ND_PM1202	PubMLST	3697		Cronobacter sakazakii	42481		Czech Republic	Europe		Animal	2015	Animal and Biological Sources
ND_PM1203	PubMLST	3698	GCA_025369475.1	Cronobacter sakazakii	CFSAN126753	SRS15195673	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1208	PubMLST	3706		Cronobacter sakazakii	TJCR0001	TJ01	China	Asia	Tianjing	Powdered infant formula	2008	Food and Food Ingredients
ND_PM1209	PubMLST	3707	GCA_028577235.1	Cronobacter sakazakii	LNCR0002	LN02	China	Asia	Liaoning	Powdered infant formula	2006	Food and Food Ingredients
ND_PM1210	PubMLST	3708	GCA_028576595.1	Cronobacter sakazakii	BJCR0012	BJ12	China	Asia	Beijing	Powdered infant formula	2007	Food and Food Ingredients
ND_PM1211	PubMLST	3709	GCA_025630735.1	Cronobacter sakazakii	G5	SRS15318907	Saudi Arabia	Asia		Environmental	2022	Environmental Samples
ND_PM1213	PubMLST	3712	GCA_025692425.1	Cronobacter sakazakii	CFSAN127643	SRS15402143	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1215	PubMLST	3714	GCA_025809895.1	Cronobacter sakazakii	CFSAN127953	SRS15503428	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1217	PubMLST	3716	GCA_025810215.1	Cronobacter sakazakii	CFSAN127955	SRS15503411	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1218	PubMLST	3717	GCA_025810515.1	Cronobacter sakazakii	CFSAN127951	SRS15503348	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1219	PubMLST	3719	GCA_025904945.1	Cronobacter sakazakii	2022N-4029	SRS15570403	USA	North America		Clinical	2022	Clinical and Medical Samples
ND_PM1220	PubMLST	3744	GCA_026584305.1	Cronobacter sakazakii	2022N-4033	SRS15933741	USA	North America		Clinical	2022	Clinical and Medical Samples
ND_PM1221	PubMLST	3745	GCA_026103415.1	Cronobacter sakazakii	CFSAN128232	SRS15708217	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1224	PubMLST	3748	GCA_026097235.1	Cronobacter sakazakii	CFSAN128230	SRS15705414	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1225	PubMLST	3751	GCA_026180285.1	Cronobacter sakazakii	FDA1206737-S001-001	CFSAN128418; SRS15755664	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1227	PubMLST	3753	GCA_026097255.1	Cronobacter sakazakii	CFSAN128235	SRS15705412	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1228	PubMLST	3754	GCA_026105815.1	Cronobacter sakazakii	CFSAN128236	SRS15705576	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1231	PubMLST	3757	GCA_002977775.1	Cronobacter sakazakii	466G		China	Asia	Guongzhou	Food	2007	Food and Food Ingredients
ND_PM1232	PubMLST	3758	GCA_002107775.1	Cronobacter sakazakii	MOD1-cr1	SRS3436324 CFSAN062795	USA	North America	TX	Clinical	2010	Clinical and Medical Samples
ND_PM1233	PubMLST	3759	GCA_002107815.1	Cronobacter sakazakii	MOD1-cr2	CFSAN062799; SRS3436327	USA	North America	TX	Clinical	2010	Clinical and Medical Samples
ND_PM1234	PubMLST	3760	GCA_002975035.1	Cronobacter sakazakii	MOD1_LR712	CFSAN076408; SRS3356013	USA	North America	IL	Food	2004	Food and Food Ingredients
ND_PM1236	PubMLST	3763	GCA_002976755.1	Cronobacter sakazakii	cro7_Sph		China	Asia		Food	2011	Food and Food Ingredients
ND_PM1239	PubMLST	3766	GCA_028577195.1	Cronobacter sakazakii	CQCR0005		China	Asia	Chongqing	Noodles	2012	Food and Food Ingredients
ND_PM1240	PubMLST	3767	GCA_028582935.1	Cronobacter sakazakii	HACR0004		China	Asia	Zhenzhou	Powdered infant formula	2012	Food and Food Ingredients
ND_PM1241	PubMLST	3768	GCA_028578075.1	Cronobacter sakazakii	HECR0041		China	Asia	Shijiazhuang	Powdered infant formula	2012	Food and Food Ingredients
ND_PM1243	PubMLST	3770	GCA_028576695.1	Cronobacter sakazakii	SCCR0004		China	Asia	Chengdu	Infant food	2010	Food and Food Ingredients
ND_PM1244	PubMLST	3771		Cronobacter sakazakii	SCCR0012		China	Asia	Chengdu	Powdered infant formula	2010	Food and Food Ingredients
ND_PM1245	PubMLST	3772	GCA_028576715.1	Cronobacter sakazakii	SCCR0015		China	Asia	Chengdu	Powdered infant formula	2011	Food and Food Ingredients
ND_PM1246	PubMLST	3773	GCA_028577475.1	Cronobacter sakazakii	SCCR0016		China	Asia	Chengdu	Powdered infant formula	2011	Food and Food Ingredients
ND_PM1248	PubMLST	3775	GCA_028577215.1	Cronobacter sakazakii	SHCR0024		China	Asia	Shanghai	Feces	2013	Clinical and Medical Samples
ND_PM1249	PubMLST	3776		Cronobacter sakazakii	SZCR0002		China	Asia	Shenzhen	Rice noodles for infants	2012	Food and Food Ingredients
ND_PM1250	PubMLST	3777	GCA_028577535.1	Cronobacter sakazakii	XJCR0003		China	Asia	Urumqi	Powdered infant formula	2012	Food and Food Ingredients
ND_PM1251	PubMLST	3778	GCA_002107715.1	Cronobacter sakazakii	MOD1-LR713	CFSAN062791; SRS3355979	USA	North America		Environmental	2017	Environmental Samples
ND_PM1254	PubMLST	3781	GCA_002102535.1	Cronobacter sakazakii	MOD1-cr14	CFSAN062794; SRS3436322	USA	North America	MO	Clinical	2011	Clinical and Medical Samples
ND_PM1255	PubMLST	3782	GCA_002107755.1	Cronobacter sakazakii	MOD1-cr13	SRS3436323 CFSAN062792	USA	North America	MO	Water	2011	Food and Food Ingredients
ND_PM1256	PubMLST	3783	GCA_002107765.1	Cronobacter sakazakii	MOD1-J148	CFSAN062796	Jordan	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1257	PubMLST	3784	GCA_002107855.1	Cronobacter sakazakii	MOD1-cr4	SRS3465792 CFSAN062800	USA	North America	IN	Environmental	2010	Environmental Samples
ND_PM1258	PubMLST	3785	GCA_002107865.1	Cronobacter sakazakii	MOD1-2151	CFSAN062797	USA	North America		Clinical	2003	Clinical and Medical Samples
ND_PM1260	PubMLST	3787	GCA_002107915.1	Cronobacter sakazakii	MOD1-cr5	SRS3436326 CFSAN062798	USA	North America	OH	Clinical	2011	Clinical and Medical Samples
ND_PM1261	PubMLST	3788	GCA_002532485.1	Cronobacter sakazakii	MOD1-Jor154	SRS3333242 CFSAN064843	Jordan	Asia		Food	2008	Food and Food Ingredients
ND_PM1264	PubMLST	3791	GCA_002974795.1	Cronobacter sakazakii	MOD1_LR706	CFSAN076406; SRS3355980	USA	North America	IL	Food ingredient	2004	Food and Food Ingredients
ND_PM1265	PubMLST	3792	GCA_002975095.1	Cronobacter sakazakii	MOD1_LR751	CFSAN076416; SRS3356003	USA	North America	IL	Food ingredient	2004	Food and Food Ingredients
